Scraped_Date,Scraped_Time,product_name,handle,brand,product_id,sku,barcode,size,price,availability
01/23/2023, 14:04:27,Prime100 SPD Zero-G Chicken Lentil Turmeric Puppy Dog Food 2kg,prime100-zero-g-puppy-chicken-lentil-turmeric-dry-dog-food,ZERO G,6662260916360,100000003892,9340710001593,2kg,36.99,Out of Stock
01/23/2023, 14:04:27,Prime100 SPD Turkey and Flaxseed Fresh Roll,prime100-turkey-and-flaxseed-roll,Prime,6661115052168,122512000131,9340710001364,2kg,19.98,Out of Stock
01/23/2023, 14:04:27,Prime100 SPD Turkey and Flaxseed Fresh Roll,prime100-turkey-and-flaxseed-roll,Prime,6661115052168,122512000133,9340710001456,800g,9.99,Out of Stock
01/23/2023, 14:04:27,Prime100 SPD Kangaroo &amp; Pumpkin Fresh Roll,prime100-sk-d-200f-kangaroo-and-pumpkin-dog-roll,Prime,6661275943048,122512000128,9340710001241,2kg,22.99,Unavailable Online
01/23/2023, 14:04:27,Prime100 SPD Kangaroo &amp; Pumpkin Fresh Roll,prime100-sk-d-200f-kangaroo-and-pumpkin-dog-roll,Prime,6661275943048,122512000134,9340710001449,800g,12.99,Unavailable Online
01/23/2023, 14:04:27,Prime100 SPD Salmon &amp; Tapioca Fresh Roll,prime100-sk-d200-salmon-tapioca-dog-roll,Prime,6660959371400,122519000001,9340710001524,2kg,23.11,Unavailable Online
01/23/2023, 14:04:27,Prime100 SPD Salmon &amp; Tapioca Fresh Roll,prime100-sk-d200-salmon-tapioca-dog-roll,Prime,6660959371400,100000003959,9340710001630,800g,12.98,Unavailable Online
01/23/2023, 14:04:27,Prime100 Beef and Vegetable Fresh Roll,prime100-beef-vegetables-dog-roll,Prime,6660825022600,122515000007,9340710000053,3kg,19.98,Unavailable Online
01/23/2023, 14:04:27,Prime100 Beef and Vegetable Fresh Roll,prime100-beef-vegetables-dog-roll,Prime,6660825022600,122515000009,9340710000039,1kg,8.49,Unavailable Online
01/23/2023, 14:04:27,Prime100 Fresh Chicken &amp; Vegetable Roll,prime100-fresh-chicken-vegetable-roll,Prime,6661275320456,122515000016,9340710000121,3kg,19.99,Unavailable Online
01/23/2023, 14:04:27,Prime100 Fresh Chicken &amp; Vegetable Roll,prime100-fresh-chicken-vegetable-roll,Prime,6661275320456,122515000020,9340710000268,1kg,8.99,Unavailable Online
01/23/2023, 14:04:27,Nibbles Kangaroo Cat Treat 40G,nibbles-kangaroo-cat-treats,Prime,6661525307528,100000045423,9340710005225,40g,4.98,Available
01/23/2023, 14:04:27,Nutreats New Zealand Prime Beef Heart Cat Treats 50G,nutreats-new-zealand-prime-beef-heart-cat-treats,NUTREATS,6661888835720,100000010891,9421904094314,50g,14.97,Available
01/23/2023, 14:04:27,Prime Pantry Nibbles Salmon Cat Treats 40g,nibbles-salmon-cat-treats,Prime,6661492899976,100000045424,9340710005232,40g,4.98,Out of Stock
